Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
SOORTRDM;Soortenrijkdom;MAF_soortDP;Macrofauna - soort dominant positief;NVT;DIMSLS;NVT;OW;M30;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
SOORTRDM;Soortenrijkdom;MAF_soortDN;Macrofauna - soort dominant negatief;NVT;DIMSLS;NVT;OW;M30;;BER;2000-01-01;;;;;;;;;SRTRDMreltot
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;M31;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;DIMSLS;EKR;PM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_DIV-S_R8
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;DIMSLS;EKR;LM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_DIV-S_R8
SOORTRDM;Soortenrijkdom;MAF_gildeVx;Macrofauna - voedselgildes;NVT;DIMSLS;EKR;PM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_VOEDW_R8
SOORTRDM;Soortenrijkdom;MAF_srtVSind;Macrofauna - indicerende soorten -(3) vervuild sediment;NVT;DIMSLS;EKR;PM;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SDV-S_R8
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;M32;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;M32;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;K1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;K1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;K2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;K2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;K3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;K3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;R4a;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;R19;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;M21a;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;R4b;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;R20;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MACFN;Macrofauna;NVT;n;NVT;OW;M21b;;BER;2000-01-01;;;;;;;;;SRTRDMaantl
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;O2a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;O2a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
SOORTRDM;Soortenrijkdom;MAF_AMBI-B;Macrofauna - soort gevoelig volgens AMBI Borja;NVT;DIMSLS;EKR;OW;O2b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_AMBI-B
SOORTRDM;Soortenrijkdom;;;;DIMSLS;EKR;OW;O2b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MAF_SRD_zout
