Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei19;Fytopl. - bloeisoort (19) kleine Cryptophyceae;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei20;Fytopl. - bloeisoort (20) Cryptomonas;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>2000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei21;Fytopl. - bloeisoort (21) Skeletonema;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>10000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei22;Fytopl. - bloeisoort (22) Diatoma tenuis;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>6000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei23;Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>600000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei24;Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;>24000;>48000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei26;Fytopl. - bloeisoort (26) Anabaena;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>21600 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei27;Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei28;Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>2000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei28;Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;;>2000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei28;Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>2000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei29;Fytopl. - bloeisoort (29) sieralg Teilingia granulata;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei29;Fytopl. - bloeisoort (29) sieralg Teilingia granulata;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei29;Fytopl. - bloeisoort (29) sieralg Teilingia granulata;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;;>10000 EN <=1000000000;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei30;Fytopl. - bloeisoort (30) Ankyra;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei31;Fytopl. - bloeisoort (31) Monomastix;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei31;Fytopl. - bloeisoort (31) Monomastix;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei31;Fytopl. - bloeisoort (31) Monomastix;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei32;Fytopl. - bloeisoort (32) Pedinomonas;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei32;Fytopl. - bloeisoort (32) Pedinomonas;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei32;Fytopl. - bloeisoort (32) Pedinomonas;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei33;Fytopl. - bloeisoort (33) Pyramimonas;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M12;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei34;Fytopl. - bloeisoort (34) Woronichinia naegeliana;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>20000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M3;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M4;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M6a;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M6b;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M7a;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M7b;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M10;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M14;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M20;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M23;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M27;;GEM;2000-01-01;;;>10000;;;;;;
AANTPVLME;Aantal per volume;FYT_bloei35;Fytopl. - bloeisoort (35) Chrysochromulina parva;NVT;n/ml;cel;OW;M30;;GEM;2000-01-01;;;>10000;;;;;;
