"ID_classificatie","bron","Grootheid.code","Grootheid.omschrijving","Parameter.code","Parameter.omschrijving","CAS.nummer","Eenheid.code","Hoedanigheid.code","Compartiment.code","KRWwatertype.code","GeoObject.identificatie","Waardebewerkingmethode.code","Begindatum","Einddatum","Bijzondere.Omstandigheid"
100100181,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei23","Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100182,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei23","Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100183,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei23","Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100184,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei23","Fytopl. - bloeisoort (23) klein Chroococcales soortenrijk","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100185,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100186,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100187,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100188,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100189,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100190,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100191,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100192,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100193,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100194,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100195,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100196,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei24","Fytopl. - bloeisoort (24-25) Aphanizomenon flos-aquae","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100197,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100198,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100199,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100200,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100201,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100202,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100203,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100204,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100205,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100206,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100207,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100208,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100209,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei26","Fytopl. - bloeisoort (26) Anabaena","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100210,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100211,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100212,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100213,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100214,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100215,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100216,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100217,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100218,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100219,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100220,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100221,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei27","Fytopl. - bloeisoort (27) Aulacoseira granulata/ambigua","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100222,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei28","Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100223,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei28","Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100224,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei28","Fytopl. - bloeisoort (28) sieralg Staurodesmus extensus","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100225,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei29","Fytopl. - bloeisoort (29) sieralg Teilingia granulata","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100226,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei29","Fytopl. - bloeisoort (29) sieralg Teilingia granulata","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100227,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei29","Fytopl. - bloeisoort (29) sieralg Teilingia granulata","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100228,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100229,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100230,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100231,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100232,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100233,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100234,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100235,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100236,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100237,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100238,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100239,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei30","Fytopl. - bloeisoort (30) Ankyra","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100240,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei31","Fytopl. - bloeisoort (31) Monomastix","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100241,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei31","Fytopl. - bloeisoort (31) Monomastix","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100242,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei31","Fytopl. - bloeisoort (31) Monomastix","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100243,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei32","Fytopl. - bloeisoort (32) Pedinomonas","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100244,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei32","Fytopl. - bloeisoort (32) Pedinomonas","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100245,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei32","Fytopl. - bloeisoort (32) Pedinomonas","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100246,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei33","Fytopl. - bloeisoort (33) Pyramimonas","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100247,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100248,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100249,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100250,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100251,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100252,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100253,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100254,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M12","","GEM","2000-01-01",NA,""
100100255,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100256,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100257,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100258,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei34","Fytopl. - bloeisoort (34) Woronichinia naegeliana","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100259,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100260,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100261,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100262,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100263,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
100100264,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M7b","","GEM","2000-01-01",NA,""
100100265,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M10","","GEM","2000-01-01",NA,""
100100266,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M14","","GEM","2000-01-01",NA,""
100100267,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M20","","GEM","2000-01-01",NA,""
100100268,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M23","","GEM","2000-01-01",NA,""
100100269,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M27","","GEM","2000-01-01",NA,""
100100270,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei35","Fytopl. - bloeisoort (35) Chrysochromulina parva","NVT","n/ml","cel","OW","M30","","GEM","2000-01-01",NA,""
100100271,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei36","Fytopl. - bloeisoort (36) Cyclotella radiosa","NVT","n/ml","cel","OW","M3","","GEM","2000-01-01",NA,""
100100272,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei36","Fytopl. - bloeisoort (36) Cyclotella radiosa","NVT","n/ml","cel","OW","M4","","GEM","2000-01-01",NA,""
100100273,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei36","Fytopl. - bloeisoort (36) Cyclotella radiosa","NVT","n/ml","cel","OW","M6a","","GEM","2000-01-01",NA,""
100100274,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei36","Fytopl. - bloeisoort (36) Cyclotella radiosa","NVT","n/ml","cel","OW","M6b","","GEM","2000-01-01",NA,""
100100275,"KRW maatlatten 2018 - Fytoplankton (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","AANTPVLME","Aantal per volume","FYT_bloei36","Fytopl. - bloeisoort (36) Cyclotella radiosa","NVT","n/ml","cel","OW","M7a","","GEM","2000-01-01",NA,""
