"ID_classificatie","bron","Grootheid.code","Grootheid.omschrijving","Parameter.code","Parameter.omschrijving","CAS.nummer","Eenheid.code","Hoedanigheid.code","Compartiment.code","KRWwatertype.code","GeoObject.identificatie","Waardebewerkingmethode.code","Begindatum","Einddatum","Bijzondere.Omstandigheid"
100100293,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MAF_AMBI-B","Macrofauna - soort gevoelig volgens AMBI Borja","NVT","DIMSLS","EKR","OW","K2",NA,"BER","2000-01-01",NA,"MAF_AMBI-B"
100100294,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","","","","DIMSLS","EKR","OW","K2",NA,"BER","2000-01-01",NA,"MAF_SRD_zout"
100100295,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MAF_AMBI-B","Macrofauna - soort gevoelig volgens AMBI Borja","NVT","DIMSLS","EKR","OW","K3",NA,"BER","2000-01-01",NA,"MAF_AMBI-B"
100100296,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","","","","DIMSLS","EKR","OW","K3",NA,"BER","2000-01-01",NA,"MAF_SRD_zout"
100100297,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100298,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","R19",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100299,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","M21a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100300,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100301,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","R20",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100302,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MACFN","Macrofauna","NVT","n","NVT","OW","M21b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100100303,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MAF_AMBI-B","Macrofauna - soort gevoelig volgens AMBI Borja","NVT","DIMSLS","EKR","OW","O2a",NA,"BER","2000-01-01",NA,"MAF_AMBI-B"
100100304,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","","","","DIMSLS","EKR","OW","O2a",NA,"BER","2000-01-01",NA,"MAF_SRD_zout"
100100305,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","MAF_AMBI-B","Macrofauna - soort gevoelig volgens AMBI Borja","NVT","DIMSLS","EKR","OW","O2b",NA,"BER","2000-01-01",NA,"MAF_AMBI-B"
100100306,"KRW maatlatten 2018 - Macrofauna","SOORTRDM","Soortenrijkdom","","","","DIMSLS","EKR","OW","O2b",NA,"BER","2000-01-01",NA,"MAF_SRD_zout"
