"ID_classificatie","bron","Grootheid.code","Grootheid.omschrijving","Parameter.code","Parameter.omschrijving","CAS.nummer","Eenheid.code","Hoedanigheid.code","Compartiment.code","KRWwatertype.code","GeoObject.identificatie","Waardebewerkingmethode.code","Begindatum","Einddatum","Bijzondere.Omstandigheid"
100300126,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R14",NA,"BER","2000-01-01",NA,"VISrelAant"
100300127,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R15",NA,"BER","2000-01-01",NA,"VISrelAant"
100300128,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R16",NA,"BER","2000-01-01",NA,"SRTADLindpo"
100300129,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeLi","Visgilde - limnofiele soort (Li)","NVT","%","NVT","OW","R16",NA,"BER","2000-01-01",NA,"SRTADLindpo"
100300130,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R17",NA,"BER","2000-01-01",NA,"VISrelAant"
100300131,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R18",NA,"BER","2000-01-01",NA,"VISrelAant"
100300132,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"SRTADLindpo"
100300133,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeHg","Visgilde - habitatgevoelige soort (Hg)","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"SRTADLindpo"
100300134,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"VISrelAant"
100300135,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R19",NA,"BER","2000-01-01",NA,"VISrelAant"
100300136,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R19",NA,"BER","2000-01-01",NA,"VISrelAant"
100300137,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"VISrelAant"
100300138,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R20",NA,"BER","2000-01-01",NA,"VISrelAant"
100300139,"KRW maatlatten 2018 - Vis","SOORTADL","Soortenaandeel","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R20",NA,"BER","2000-01-01",NA,"VISrelAant"
100300140,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R5",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300141,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R5",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300142,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R5",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300143,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R6",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300144,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R6",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300145,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R6",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300146,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R7",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300147,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeDr","Visgilde - diadrome soort rivieren (Dr)","NVT","n","NVT","OW","R7",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300148,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeLi","Visgilde - limnofiele soort (Li)","NVT","n","NVT","OW","R7",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300149,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R8",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300150,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeDr","Visgilde - diadrome soort rivieren (Dr)","NVT","n","NVT","OW","R8",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300151,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeLi","Visgilde - limnofiele soort (Li)","NVT","n","NVT","OW","R8",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300152,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R12",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300153,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R12",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300154,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R12",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300155,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R13",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300156,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R13",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300157,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R13",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300158,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R14",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300159,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R14",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300160,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R14",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300161,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R15",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300162,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R15",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300163,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R15",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300164,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R16",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300165,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeDr","Visgilde - diadrome soort rivieren (Dr)","NVT","n","NVT","OW","R16",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300166,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeLi","Visgilde - limnofiele soort (Li)","NVT","n","NVT","OW","R16",NA,"BER","2000-01-01",NA,"VISaantSrtML"
100300167,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R17",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300168,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R17",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300169,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R17",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300170,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R18",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300171,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R18",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300172,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R18",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300173,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M1a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300174,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M1b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300175,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M3",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300176,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M4",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300177,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M6a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300178,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M6b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300179,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M7a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300180,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M7b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300181,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M8",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300182,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePmM","Visgilde - plantminnende en migrerende soort (PmM)","NVT","n","NVT","OW","M10",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300183,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeCA","Visgilde - diadrome soort zoute wateren (CA)","NVT","n","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300184,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeER","Visgilde - estuarien residente soort (ER)","NVT","n","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300185,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMJS","Visgilde - mariene juveniel/seizoensgast (MJ+MS)","NVT","n","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300186,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeZ12","Visgilde - chloridetolerante soort (Z1+Z2)","NVT","n","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300187,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeZ3","Visgilde - plantminnende soort (Z3)","NVT","n","NVT","OW","M30",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300188,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeCA","Visgilde - diadrome soort zoute wateren (CA)","NVT","n","NVT","OW","M31",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300189,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeER","Visgilde - estuarien residente soort (ER)","NVT","n","NVT","OW","M31",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300190,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMJS","Visgilde - mariene juveniel/seizoensgast (MJ+MS)","NVT","n","NVT","OW","M31",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300191,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeZ12","Visgilde - chloridetolerante soort (Z1+Z2)","NVT","n","NVT","OW","M31",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300192,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeCA","Visgilde - diadrome soort zoute wateren (CA)","NVT","n","NVT","OW","M32",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300193,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeER","Visgilde - estuarien residente soort (ER)","NVT","n","NVT","OW","M32",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300194,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMJS","Visgilde - mariene juveniel/seizoensgast (MJ+MS)","NVT","n","NVT","OW","M32",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300195,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeZ12","Visgilde - chloridetolerante soort (Z1+Z2)","NVT","n","NVT","OW","M32",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300196,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","%","NVT","OW","R11",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300197,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300198,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300199,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R19",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300200,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R19",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300201,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R4a",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300202,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","n","NVT","OW","R19",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300203,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300204,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300205,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","%","NVT","OW","R4b",NA,"BER","2000-01-01",NA,"VISrelSrt"
100300206,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeRh","Visgilde - rheofiele soort (Rh)","NVT","n","NVT","OW","R20",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300207,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMi","Visgilde - migrerende soort (Mi)","NVT","n","NVT","OW","R20",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300208,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildePm","Visgilde - plantminnende soort (Pm)","NVT","n","NVT","OW","R20",NA,"BER","2000-01-01",NA,"SRTRDMaantl"
100300209,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeCA","Visgilde - diadrome soort zoute wateren (CA)","NVT","n","NVT","OW","O2a",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300210,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeER","Visgilde - estuarien residente soort (ER)","NVT","n","NVT","OW","O2a",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300211,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMJ","Visgilde - mariene juveniel (MJ)","NVT","n","NVT","OW","O2a",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300212,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMS","Visgilde - mariene seizoensgast (MS)","NVT","n","NVT","OW","O2a",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300213,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeFW","Visgilde - zoetwater soort (FW)","NVT","n","NVT","OW","O2a",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300214,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeDr","Visgilde - diadrome soort rivieren (Dr)","NVT","n","NVT","OW","M21b",NA,"BER","2000-01-01",NA,"VISaant_fuik"
100300215,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeCA","Visgilde - diadrome soort zoute wateren (CA)","NVT","n","NVT","OW","O2b",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300216,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeER","Visgilde - estuarien residente soort (ER)","NVT","n","NVT","OW","O2b",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300217,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMJ","Visgilde - mariene juveniel (MJ)","NVT","n","NVT","OW","O2b",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300218,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeMS","Visgilde - mariene seizoensgast (MS)","NVT","n","NVT","OW","O2b",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300219,"KRW maatlatten 2018 - Vis","SOORTRDM","Soortenrijkdom","VIS_gildeFW","Visgilde - zoetwater soort (FW)","NVT","n","NVT","OW","O2b",NA,"BER","2000-01-01",NA,"SRTRDMaantML"
100300220,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R5",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300221,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R6",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300222,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R7",NA,"GEM","2000-01-01",NA,""
100300223,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R8",NA,"GEM","2000-01-01",NA,""
100300224,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R12",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300225,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R13",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300226,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R14",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300227,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R15",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300228,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R16",NA,"GEM","2000-01-01",NA,""
100300229,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R17",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300230,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R18",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300231,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M1a",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300232,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M1b",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300233,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M3",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300234,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M4",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300235,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M6a",NA,"BER","2000-01-01",NA,"VIS_EKR_Rkl"
100300236,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M6b",NA,"BER","2000-01-01",NA,"VIS_EKR_Rkl"
100300237,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M7a",NA,"BER","2000-01-01",NA,"VIS_EKR_Rkl"
100300238,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M7b",NA,"BER","2000-01-01",NA,"VIS_EKR_Rkl"
100300239,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M8",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300240,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M10",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
100300241,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M12",NA,"MIN","2000-01-01",NA,""
100300242,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M14",NA,"GEM","2000-01-01",NA,""
100300243,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M20",NA,"GEM","2000-01-01",NA,""
100300244,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M23",NA,"GEM","2000-01-01",NA,""
100300245,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M27",NA,"GEM","2000-01-01",NA,""
100300246,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M30",NA,"GEM","2000-01-01",NA,""
100300247,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M31",NA,"GEM","2000-01-01",NA,""
100300248,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M32",NA,"GEM","2000-01-01",NA,""
100300249,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M5",NA,"GEM","2000-01-01",NA,""
100300250,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M11",NA,"GEM","2000-01-01",NA,""
100300251,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M16",NA,"GEM","2000-01-01",NA,""
100300252,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M17",NA,"GEM","2000-01-01",NA,""
100300253,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M22",NA,"GEM","2000-01-01",NA,""
100300254,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M25",NA,"GEM","2000-01-01",NA,""
100300255,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","M26",NA,"MIN","2000-01-01",NA,""
100300256,"KRW maatlatten 2018 - Vis","VIS","Vis-kwaliteit","","","","DIMSLS","EKR","OW","R11",NA,"GEM","2000-01-01",NA,"VIS_EKR_Rkl"
