"ID_classificatie","bron","Grootheid.code","Grootheid.omschrijving","Parameter.code","Parameter.omschrijving","CAS.nummer","Eenheid.code","Hoedanigheid.code","Compartiment.code","KRWwatertype.code","GeoObject.identificatie","Waardebewerkingmethode.code","Begindatum","Einddatum","Bijzondere.Omstandigheid"
100300255,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M1b","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300256,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M2","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300257,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M3","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300258,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M4","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300259,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M6a","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300260,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M6b","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300261,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M7a","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300262,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M7b","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300263,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M8","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300264,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M9","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300265,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M10","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300266,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M12","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300267,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M14","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300268,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M20","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300269,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M23","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300270,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M27","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300271,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M30","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300272,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M31","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300273,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M5","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300274,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M11","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300275,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M13","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300276,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M16","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300277,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M17","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300278,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M18","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300279,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M22","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300280,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M25","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300281,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M26","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300282,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R1","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300283,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R2","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300284,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R3","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300285,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R11","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300286,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R19","","GEM","2000-01-01",NA,"MFT_AB_wegft"
100300287,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R20","","GEM","2000-01-01",NA,"MFT_AB_wegft"
100300288,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R4a","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300289,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M21a","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300290,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","R4b","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300291,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_ABGV","Abundantie groeivormen macrofyten","","","","DIMSLS","EKR","OW","M21b","","BER","2000-01-01",NA,"MFT_AB_wegft"
100300292,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R5","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300293,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R6","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300294,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R7","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300295,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R8","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300296,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R12","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300297,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R13","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300298,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R14","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300299,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R15","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300300,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R16","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300301,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R17","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300302,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R18","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300303,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M1a","","GEM","2000-01-01",NA,""
100300304,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M1a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300305,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M1a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300306,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M1b","","GEM","2000-01-01",NA,""
100300307,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M1b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300308,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M1b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300309,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M2","","GEM","2000-01-01",NA,""
100300310,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M2","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300311,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M2","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300312,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M3","","GEM","2000-01-01",NA,""
100300313,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M3","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300314,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M3","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300315,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M4","","GEM","2000-01-01",NA,""
100300316,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M4","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300317,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M4","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300318,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M6a","","GEM","2000-01-01",NA,""
100300319,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M6a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300320,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M6a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300321,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M6b","","GEM","2000-01-01",NA,""
100300322,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M6b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300323,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M6b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300324,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M7a","","GEM","2000-01-01",NA,""
100300325,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M7a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300326,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M7a","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300327,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M7b","","GEM","2000-01-01",NA,""
100300328,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M7b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300329,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M7b","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300330,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M8","","GEM","2000-01-01",NA,""
100300331,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M8","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300332,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M8","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300333,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M9","","GEM","2000-01-01",NA,""
100300334,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M9","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300335,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M9","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300336,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M10","","GEM","2000-01-01",NA,""
100300337,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","WATPTN","Waterplanten","NVT","DIMSLS","EKR","OW","M10","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300338,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","OEVPTN","Oeverplanten","NVT","DIMSLS","EKR","OW","M10","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300339,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M12","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300340,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M14","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300341,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M20","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300342,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M23","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300343,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M27","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300344,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M30","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300345,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M31","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300346,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M5","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300347,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M11","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300348,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M13","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300349,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M16","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300350,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M17","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300351,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M18","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300352,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M22","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300353,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M25","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300354,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","M26","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300355,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R1","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300356,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R2","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300357,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R3","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300358,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R11","","BER","2000-01-01",NA,"MFT_ST_wegft"
100300359,"KRW maatlatten 2018 - Overige Waterflora (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","MFT_SRTS","Soortensamenstelling macrofyten","","","","DIMSLS","EKR","OW","R19","","GEM","2000-01-01",NA,""
